ID,Pol,Godine,SkolaPoTipu,SkolaPoRegionu,Uspeh,EkonomskiPolozaj,ImaKomp,ZadovoljanPristupom,NetKablovski,NetWirKomp,NetWirMobilni,NetADSL,NeZnaNet,KolikoDugo,KolikoNedeljno,KolikNajduze,Predhodnih6meseci,DaMozeDaLiBi,Sadrzaj1,Sadrzaj2,Sadrzaj3,Sadrzaj4,Sadrzaj5,Sadrzaj6,Sadrzaj7,Sadrzaj8,Sadrzaj9,Sadrzaj10,Sadrzaj11,Sadrzaj12,Sadrzaj13,Aktivnost1,Aktivnost2,Aktivnost3,Aktivnost4,Aktivnost5,Aktivnost6,Aktivnost7,Aktivnost8,Aktivnost9,Aktivnost10,Aktivnost11,Aktivnost12,Aktivnost13,Aktivnost14,PROT_SADR_AKT,RISK_SADR_AKT,DaLiSvakodnevnoFb,BrojaSatiFB,NemaFB,FBcitaPostove,FBpiseStatuse,FBdeliMuzikuFotografijeIsl,FBigraIgrice,FBcetuje,FBgrupe,FBupotreba,FBdrugo,BrojDana,IntenzitetFizAkt,KolikoTrajeAkt,EnergetskoP,EnergetskoPml,Grickalice,Pusac,KolikoCigareta,Kafa_bin,Alkohol_bin,Droga,TEMPS1,TEMPS2,TEMPS3,TEMPS4,TEMPS5,TEMPS6,TEMPS7,TEMPS8,TEMPS9,TEMPS10,TEMPS11,TEMPS12,TEMPS13,TEMPS14,TEMPS15,TEMPS16,TEMPS17,TEMPS18,TEMPS19,TEMPS20,TEMPS21,TEMPS22,TEMPS23,TEMPS24,TEMPS25,TEMPS26,TEMPS27,TEMPS28,TEMPS29,TEMPS30,TEMPS31,TEMPS32,TEMPS33,TEMPS34,TEMPS35,TEMPS36,Depresivan,Ciklotimicni,Hipertimicni,Iritabilni,Anksiozni,Temper_bin,Internet1,Internet2,Internet3,Internet4,Internet5,Internet6,Internet7,Internet8,Internet9,Internet10,Internet11,Internet12,Internet13,Internet14,Internet15,Internet16,Internet17,Internet18,NKP,PI,SPO,PUI,PUIcutoff
254,0,17,3,3,2,3,1,3,0,0,1,0,0,8,1,5,0,0,1,1,3,1,1,1,3,2,5,2,2,1,2,5,5,2,2,4,3, ,5,4,2,3,5,4,1,27,40,2,7,0,1,0,1,0,1,0,3,0,5,3, ,1, ,1,0,10,0,0,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7142857142857142,0.7142857142857142,0.875,1.0,1.0,0,3,2,4,4,4,3,4,3,2,2,2,2,2,2,2,2,2,2,25,14,8,47,1.0
255,1,17,3,3,2,2,1,5,0,0,0,1,0,5,2,1,1,0,1,3,5,4,3,3,4,4,5,2,3,3,2,3,5,2,2,4,4,1,5,3,4,4,5,2,2,34,49,2,2,0,0,0,0,0,0,1,1,0,2,2,45,0,0,1,0,12,0,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0.7142857142857142,0.5714285714285711,0.375,0.28571428571428603,0.28571428571428603,0,4,3,1,4,4,3,2,4,1,2,2,1,1,2,3,5,4,4,22,19,9,50,1.0
256,0,17,3,3,4,3,1,5,0,0,0,1,0,6,6,1,1,0,2,1,4,1,1,3,2,1,5,3,3,1,2,2,5,1,4,5,4,1,5,4,1,5,5,3,1,32,39,2,1,0,0,0,1,0,0,0,1,0,2,1,45,1,500,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.14285714285714302,0.7142857142857142,0.875,1.0,1.0,0,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,9,6,6,21,0.0
257,0,17,3,3,2,3,1,4,0,1,0,0,0,.4,3,1,1,0,1,1,2,1,1,3,3,1,5,2,3,2,3,4,5,1,3,4,3,1,4,3,3,4,5,4,1,32,39,2,1,0,0,0,0,0,1,0,1,0,3,1,60, ,50,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0.14285714285714302,1.0,0.875,0.5714285714285711,0.7142857142857142,0,2,1,1,1,1,1,1,1,1,3,1,1,2,1,1,2,1,1,9,7,7,23,0.0
258,0,17,3,3,4,1,1,3,0,0,1,0,0,4, ,1,2,1,1,1,2,2,1,1,1,1,5,4,2,1,1,5,5,5,4,5,3,2,2,4,4,3,4,3,2,25,47,2,3,0,0,0,1,0,1,0,2,0,7,2,60,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0.14285714285714302,0.7142857142857142,0.75,0.5714285714285711,0.857142857142857,0,4,5,4,1,2,5,5,3,2,4,2,1,3,5,4,4,1,1,23,23,10,56,1.0
259,0,17,3,3,4,1,1,4,0,0,1,0,0,4,6,1,2,0,1,1,1,1,1,3,3,1,5,5,3,2,2,5,5,2,5,5,4,2,4,3,1,2,2,4,1,30,43,2,3,0,0,0,0,0,1,0,1,0,7,2,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0.0,0.42857142857142894,1.0,0.14285714285714302,0.42857142857142894,1,3,1,2,3,2,4,2,1,3,5,1,1,2,5,5,4,4,4,22,18,12,52,1.0
260,0,17,3,3,3,1,1,4,0,0,0,1,0,6,4,2,0,0,1,1,4,3,4,2,3,1,5,3,2,2,2,5,5,3, ,5,5,1,4,5,2,5,5,5,1,37,43,2,1,0,1,0,0,0,1,0,2,0,2,1,45,1, ,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0.7142857142857142,0.7142857142857142,0.25,0.42857142857142894,0.42857142857142894,0,4,1,2,1,5,3,2,2,1,3,4,4,2,4,3,4,1,1,23,14,10,47,1.0
261,0,17,3,3,3,3,1,5,0,0,0,1,0,7,5,1,1,0,2,2,3,1,2,2,2,1,5,3,2,3,2,2,5,1,1,3,2,1,5,4,2,2,3,2,1,27,34,2,5,0,1,0,1,0,1,0,3,0,2,1,30,1, ,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0.42857142857142894,1.0,0.625,0.5714285714285711,0.42857142857142894,0,5,3,4,5,5,3,3,2,4,2,3,3,1,5,3,4,5,5,35,19,11,65,1.0
262,0,17,3,3,2,4,1,5,0,0,0,1,0, ,4,1,1,0,1,1,1,1,2,2,2,1,5,3,2,2,1,2,5,1,1,5,1,1,3,4,2,4,5,5,1,31,32,2,3,0,0,0,0,0,1,0,1,0,2,1,20,1, ,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.14285714285714302,1.0,0.14285714285714302,0.0,1,5,1,3,3,4,1,2,1,1,2,1,1,1,5,1,3,5,3,26,8,9,43,1.0
263,0,16,3,3,3,4,1,5,0,0,0,1,0,6,4,1,0,0,3,2,3,3,3,4,5,1,5,3,3,3,3,2,5,2,5,5,5,2,5,5,3,3,5,5,1,43,48,1, ,0,1,1,1,0,1,0,4,0,3,1,40,1,330, ,0,20,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0.28571428571428603,0.857142857142857,1.0,0.7142857142857142,0.14285714285714302,1,3,1,1,1,1,1,1,1,1,4,1,3,1,3,1,5,1,1,14,10,7,31,0.0
264,0,17,3,3,2,4,1,5,0,0,0,1,0,8,6,2,1,0,3,3,3,3,3,3,3,1,5,5,2,1,2,3,5,2,2,5,3,1,2,3,5,2,3,3,1,31,43,2,2,0,0,0,0,0,1,0,1,0,2,1,45,1, ,1,0,10,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0.0,0.7142857142857142,0.375,0.857142857142857,0.0,0,5,5,5,5,4,3,5,3,1,4,4,1,3,5,5,5,5,5,35,22,16,73,1.0
265,1,16,3,3,2,1,1,4,0,1,0,1,0,3,5,2,1,0,3,2,2,2,3,4,4,5,5,3,3,4,2,1,5,1,3,3,4,2,5,4,3,3,5,4,1,38,46,2,4,0,0,0,0,0,1,0,1,0,1,1,50,0,0,1,0,15,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0.28571428571428603,0.28571428571428603,0.875,0.7142857142857142,0.28571428571428603,1,4,1,3,2,3,4,3,1,1,2,1,2,1,3,3,2,1,1,21,12,5,38,0.0
266,1,17,3,3,3,1,1,5,0,0,0,1,0,5,6,1,0,0,2,2,3,3,1,2,1,2,5,1,3,1,1,2,5,1,4,5,2,1,5,5,5,4,4,5,3,33,42,2,3,0,1,0,1,0,1,1,4,0,7,3,90,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.14285714285714302,0.7142857142857142,0.875,0.14285714285714302,0.0,1,4,2,4,2,5,1,5,1,2,5,1,1,4,3,2,4,2,4,28,12,12,52,1.0
267,1,17,3,3,2,3,1,3,0,0,0,1,0,5,2,1,1,0,2,4,4,5,2,3,5,3,5,4,4,4,3,1,4,1,1,5,2,1,5,5,1,4,5,3,1,41,42,2,24,0,0,0,0,0,1,0,1,0,3,1,30,1, ,1,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0.0,0.14285714285714302,0.75,0.7142857142857142,0.14285714285714302,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,10,7,4,21,0.0
268,1,17,3,3,3,1,1,4,0,0,0,1,0,5,4,1,2,0,4,3,5,2,4,5,4,4,5,2,3,2,4,5,4,1,1,4,1,2,3,5,2,3,3,3,1,42,38,1,2,0,0,0,1,0,1,0,2,0,2,3,120,1, ,0,0,22,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0.28571428571428603,0.857142857142857,0.75,0.857142857142857,0.7142857142857142,0,3,1,2,1,1,1,2,1,1,1,1,1,1,1,1,3,1,1,12,8,4,24,0.0
269,0,17,3,3,3,3,1,4,0,0,0,1,0,3,3,1,1,0,1,2,3,2,3,3,2,1,5,4,3,2,2,5,5,1,2,4,3,1,5,4,2,3,5,5,3,35,43,2,3,0,0,0,0,0,1,0,1,0,4,1,30,0, ,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0.14285714285714302,1.0,1.0,0.28571428571428603,0.5714285714285711,1,5,2,4,3,4,4,3,3,2,2,3,2,3,4,2,3,3,3,28,16,11,55,1.0
270,1,17,3,3,3,3,1,5,0,0,0,1,0,5,2,1,1,0,2,3,5,4,3,3,3,2,5,3,3,4,3,2,3,2,3,4,3,1,4,4,3,2,4,3,2,36,42,0,0,1,0,0,0,0,0,0,0,0,7,3,120,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0.14285714285714302,0.28571428571428603,0.75,0.857142857142857,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,6,4,18,0.0
272,1,17,3,3,3,4,1,3,0,0,0,1,0,3,3,1,0,0,2,1,5,3,2,3,3,2,5,3,3,3,2,4,5,4,4,5,3,2,4,4,3,4,5,4,4,39,48,2,1,0,0,0,0,0,1,0,1,0,5,2,120,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0.7142857142857142,0.7142857142857142,0.5,0.5714285714285711,0.42857142857142894,0,2,1,2,3,2,2,2,2,3,3,1,3,2,3,2,3,3,3,20,13,9,42,1.0
273,0,17,3,3,2,2,1,4,0,0,0,1,0,2,2,1,0,0,1,1,2,1,1,2,3,1,5,2,2,2,2,3,5,2,3,4,4,1,4,2,3,2,4,4,2,27,39,2,2,0,1,0,0,0,1,0,2,0,2,1,10,0, ,1,0,15,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0.28571428571428603,1.0,0.875,0.42857142857142894,0.5714285714285711,0,4,2,2,2,4,3,3,1,2,3,1,1,2,4,3,3,2,2,22,14,8,44,1.0
274,0,17,3,3,3,2,1,4,0,0,0,1,0,3,3,1,2,0,2,2,3,3,4,3,3,1,5,4,4,2,2,2,4,2,3,4,3,3,3,2,2,3,4,4,3,36,41,2,3,0,0,0,0,0,1,0,1,0,6,1,30,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0.0,0.857142857142857,1.0,0.14285714285714302,0.857142857142857,1,2,2,3,2,3,3,3,1,3,3,2,2,2,4,3,3,3,2,21,15,10,46,1.0
275,0,17,3,3,1,4,1,4,0,1,0,1,0,5,5,2,1,0,3,1,5,2,2,2,2,1,5,4,2,2,1,4,5,3,3,5,4,1,5,5,4,4,5,3,2,33,47,2,4,0,1,0,0,0,1,0,2,0,3,1,40,0,0,1,0,12,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0.14285714285714302,0.28571428571428603,1.0,0.28571428571428603,0.42857142857142894,1,3,2,4,2,3,2,4,3,3,2,3,4,3,3,4,3,2,4,27,17,10,54,1.0
276,0,17,3,3,3,3,1,2,0,0,0,1,0, ,4,1,2,0,2,1,2,1,2,3,4,1,5,3,3,3,2,2,5,1,2,4,3,1,1,3,1,3,4,5,1,35,31,2,6,0,0,0,0,0,1,0,1,0,2,1, ,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0.5714285714285711,0.42857142857142894,0.25,0.42857142857142894,1.0,0,5,3,4,3,5,4,4,2,1,3,1,1,1,4,3,3,3,3,29,16,8,53,1.0
277,0,17,3,3,2,1,1,5,0,0,0,0,1,2,6,1,1,0,3,2,2,1,2,4,3,1,5,2,2,2,3,3,5,1,1,5,4,1,3,4,1,3,4,4,2,37,34,2,3,0,0,0,0,0,1,0,1,0,6,2,30,0,0,1,0,10,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.0,0.7142857142857142,1.0,0.42857142857142894,0.0,1,4,2,4,4,2,2,2,1,1,1,1,1,3,3,1,1,4,4,24,8,9,41,1.0
278,0,17,3,3,3,2,1,5,0,0,0,1,0,3,4,1,1,0,2,3,3,4,3,3,4,1,5,4,3,2,2,5,5,4,4,4,4,1,5,4,4,3,4,3,1,34,53,2,3,0,0,0,0,0,1,0,1,0,3,1,20,1, ,1,0,10,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0.14285714285714302,0.857142857142857,0.75,0.7142857142857142,0.5714285714285711,0,4,2,4,3,2,3,3,2,1,1,1,1,1,3,2,2,2,2,22,12,5,39,1.0
279,0,17,3,3,2,3,1,2,0,0,0,1,0, ,4,5,1,0,1,1,3,1,2,3,2,1,5,3,4,3,2,3,5,2, ,5,4,1,5,3,5,5,5,5,3,38,41,2,5,0,1,0,1,0,1,0,3,0,2,1,15,1,3,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0.14285714285714302,1.0,0.875,0.857142857142857,0.7142857142857142,0,5,2,1,2,2,2,2,1,1,1,1,1,1,5,5,2,2,1,19,13,5,37,0.0
281,0,17,3,3,2,3,1,4,0,1,1,0,0,5,6,1,2,0,2,2,3,2,3,3,3,1,5,4,4,3,2,2,5,1,2,5,3,1,3,3,2,3,3,5,1,37,36,2,2,0,0,0,1,0,1,0,2,1,2,1,20,1,200,1,0,10,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0.14285714285714302,0.42857142857142894,0.75,0.28571428571428603,0.28571428571428603,1,2,1,1,2,2,2,1,1,1,2,1,2,1,2,2,3,2,2,14,10,6,30,0.0
282,0,17,3,3,3,3,1,5,0,0,0,1,0,7,6,1,2,0,1,1,1,2,2,4,3,1,5,5,5,3,1,2,5,1,2,5,5,1,5,5,2,4,3,5,2,40,40,2,2,0,1,0,1,0,1,0,3,0,3,1,60,1,300,1,0,20,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0.28571428571428603,1.0,0.75,0.857142857142857,0.7142857142857142,0,4,3,4,2,3,3,3,1,1,3,1,3,1,2,4,3,1,2,23,15,6,44,1.0
285,0,17,3,3,4,3,1,5,0,0,1,1,0,5,2,1,1,0,2,2,5,1,2,3,3,1,5,3,3,3,1,2,5,1,3,4,4,1,4,3,2,1,5,5,2,32,39,2,2,0,0,0,0,0,1,0,1,0,4,2,30,1,500,1,0,3,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0.0,0.7142857142857142,0.75,0.28571428571428603,0.42857142857142894,1,2,1,2,2,2,2,1,1,1,2,1,2,1,2,1,2,1,2,15,8,5,28,0.0
286,1,17,3,3,2,3,1,5,1,0,1,0,0,5,4,2,2,0,3,5,5,4,3,3,4, ,5,3,4,5,5,2,5,3,3,4,5,3,5,5,5,2,5,5,1,44,53,2,3,0,1,0,0,0,0,0,1,0,6,2,120,1, ,1,0, ,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0.5714285714285711,0.7142857142857142,0.625,0.7142857142857142,0.14285714285714302,0,4,2,2,2,3,1,1,1,3,2,3,3,4,2,2,5,2,1,18,14,11,43,1.0
287,1,17,3,3,3,3,1,2,0,1,0,0,0,8,6,2,1,0,1,1,5,4,1,2,2,5,5,2,1,3,2,2,5,1,4,5,5,1,4,3,3,1,5,1,1,23,47,2,2,0,1,0,0,0,0,0,1,0,2,1,45,1,200,1,0,20,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0.42857142857142894,0.28571428571428603,0.625,0.42857142857142894,0.28571428571428603,1,4,2,4,3,1,1,1,1,1,2,1,1,2,5,1,5,3,2,21,11,8,40,1.0
288,0,17,3,3,3,3,1,3,0,0,0,1,0,5,3, ,1,0,1,2,1,2,3,3,3,2,5,4,3,3,2,3,4,2,3,5,4,2,2,4,4,2,5,2,2,33,44,2,1,0,1,0,0,0,1,0,2,0,0,0,0,1,100,1,0,15,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0.0,0.42857142857142894,0.5,0.5714285714285711,0.28571428571428603,0,2,4,3,3,1,2,1,1,1,2,1,1,2,3,3,3,1,1,15,14,6,35,0.0
289,1,17,3,3,3,5,1,5,0,0,0,1,0,5,6,3,0,0,1,5,3,2,2,1,1,4,3,3,4,4,2,3,5,1,2,3,5,4,3,4,2, , ,4,1,27,42,2,3,0,1,0,1,0,1,0,3,0,7,3,90,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0.7142857142857142,0.857142857142857,0.875,0.42857142857142894,0.5714285714285711,1,4,2,2,1,5,2,2,1,2,1,2,1,2,2,5,5,1,1,18,17,6,41,1.0
290,0,17,3,3,4,5,1,5,0,0,0,1,0,3,4,1,1,0,2,3,4,5,5,5,5,1,5,4,4,3,2,5,5,3,4,5,2,2,4,5,5,5,5,5,5,51,53,2,3,0,0,0,0,0,1,0,1,0,3,1,45,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.14285714285714302,1.0,0.28571428571428603,0.0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,10,8,4,22,0.0
291,1,17,3,3,1,5,1,4,0,0,0,1,0,8,6,3,2,0,2,1,5,1,1,3,3,4,5,3,4,3,4,5,5,1,1,4,5,2,4,2, ,1,4,1,1,29,41,2,15,0,0,0,0,0,0,0,0,1,7,3,120,1,1000,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0.5714285714285711,1.0,0.75,0.7142857142857142,0.7142857142857142,0,5,3,5,1,5,4,1,1,1,4,1,4,1,5,4,5,1,3,29,18,7,54,1.0
292,1,17,3,3,3,3,1,1,1,0,0,1,0,7,5,2,1,0,4,2,3,4,2,3,3,1,5,5,3,4,2,1,5,1,1,3,1,1,2,2,1,1,5,3,1,31,35,2,1,0,0,0,0,0,1,0,1,0,7,3,140,1,250,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0.14285714285714302,0.42857142857142894,0.875,0.14285714285714302,0.28571428571428603,1,3,2,4,3,3,3,4,2,2,2,1,1,4,2,3,2,4,2,22,14,11,47,1.0
293,1,17,3,3,3,3,1,4,1,0,0,0,0,3,3,1,1,0,2,2,3,3,1,4,2,5,5,3,3,4, ,3,5,3,4,5,3,3,4,5,5,3,5,4,3,36,53,2,2,0,1,0,0,0,1,0,2,0,3,1,90,0,1000,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5714285714285711,0.75,0.28571428571428603,0.0,1,2,2,1,1,2,1,1,1,1,3,1,3,3,1,4,2,1,1,12,11,8,31,0.0
294,1,17,3,3,2,3,1,4,0,0,0,1,0,1.3,6,1,1,0,1,1,3,3,2,3,3,2,5,3,3,4,2,3,4,1,1,3,1,2,3,3,5,1,3,3,1,29,37,2,1,0,0,0,0,0,1,0,1,0,2,1,30,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0.14285714285714302,0.5,0.42857142857142894,0.0,1,3,1,1,2,2,1,1,1,1,2,1,2,2,2,1,2,2,2,15,7,7,29,0.0
295,1,17,3,3,4,3,1,5,0,1,0,0,0,8,5,1,1,0,1,1,3,4,1,1,1,5,5,3,1,5,1,3,5,2,2,5,5,1,5,5,4,1,5,3,2,27,50,2,7,0,0,0,0,0,1,0,1,0,1,1,20,1,500,1,0,7,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0.28571428571428603,0.857142857142857,1.0,1.0,0.42857142857142894,1,4,3,3,1,1,2,1,1,1,4,1,1,1,2,4,5,4,4,17,16,10,43,1.0
296,0,17,3,3,3,5,1,4,0,1,0,0,0,3,1,1,1,0,2,1,3,1,4,5,4,1,3,3,2,4,1, , , , , , , , ,5, ,4, ,5, ,36,9, , ,0,0,0,0,0,0,0,0,0, , , ,0,0, ,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0.28571428571428603,0.14285714285714302,0.25,0.14285714285714302,0.28571428571428603,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,6,4,19,0.0
297,0,17,3,3,3,3,1,3,0,1,0,0,0,4,1,1,1,0,1,1,3,1,5,4,4,1,5,4,5,3,3,5,5,2,2,5,5,3,3,4,2,4,1,3,1,42,40,1,1,0,1,1,1,1,1,1,6,0,6,2,180,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.0,0.28571428571428603,0.5,0.0,0.42857142857142894,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,11,6,4,21,0.0
298,1,17,3,3,3,3,1,4,0,0,0,1,0,9,6,5,1,0,2,2,1,4,4,3,2,5,5,4,3,4,1,5,5,4,4,5,5,3,5,2,4,3,5,4,1,34,60,2,3,0,0,0,0,0,1,1,2,0,5,1,120,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.28571428571428603,0.875,0.0,0.14285714285714302,1,5,3,5,2,4,5,5,1,1,4,4,4,4,5,4,5,2,2,32,19,14,65,1.0
299,0,17,3,3,2,3,1,5,0,0,1,1,0,5,2,1,0,0,2,3,3,3,4,4,4,1,5,4,5,3,2,2,4,2,2,4,3,2,4,5,2,2,4,3,1,39,41,1,1,0,0,0,0,0,1,0,1,0,3,1,30,1, ,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.14285714285714302,0.42857142857142894,0.75,0.14285714285714302,0.14285714285714302,1,2,1,2,1,1,1,1,1,1,3,1,1,1,2,2,2,1,1,11,8,6,25,0.0
300,0,17,3,3,3,3,1,4,1,0,0,0,0,5,2,1,2,0,2,3,3,3,4,4,3,1,5,4,4,3,3,2,4,2,2,4,2,3,3,3,2,1,3,4,1,36,39,1,1,0,0,0,0,0,1,0,1,0,3,1,30,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0.28571428571428603,0.5714285714285711,0.875,0.857142857142857,0.42857142857142894,1,1,1,1,1,2,1,2,1,1,1,1,1,2,2,1,2,1,1,11,7,5,23,0.0
